Zonno,541,249826,0.05
Terral,414,859437,0.36
Vecchi,571,980695,0.69
Murtha,307,552932,0.61
Majors,701,101463,0.55
Bensard,952,147065,0.71
Isakowitz,202,387134,0.69
Shiode,724,823055,0.41
Nisiyama,732,477713,0.49
Wika,316,612392,0.26
Anido,985,846537,0.50
Sanden,802,726667,0.23
Shewchuk,707,585519,0.85
Martyna,307,800096,0.60
Battaglia,207,894793,0.75
Hladka,769,300609,0.59
Smotroff,302,853101,0.13
Androutsopoulos,207,253492,0.54
Koeller,302,514703,0.64
Borzovs,918,78553,0.35
Nepomnjashchaja,414,98039,0.98
Rachui,571,944755,0.15
Lapez,860,774359,0.36
Kohling,401,531229,0.71
Scofield,915,16224,0.55
Lapkowski,252,720471,0.62
Stauduhar,980,978570,0.66
Piccoli,843,61553,0.09
Cromarty,786,938489,0.75
Coven,912,185421,0.99
Winograd,951,502246,0.98
Loganantharaj,815,547251,0.51
Hoenkamp,601,463556,0.32
Bazzichi,276,734254,0.39
Weismantel,408,527233,0.30
Plotkin,915,474364,0.55
Konomi,574,197136,0.65
Meuser,720,282945,0.83
McNaught,918,659763,0.93
Bikson,270,444858,0.39
Salvaneschi,435,547430,0.03
Oskamp,315,63026,0.47
Suessmith,405,199578,0.61
Meriste,608,862768,0.13
Pedicini,256,2282,0.49
Dyckhoff,413,880731,0.47
Sigle,507,991231,0.35
Ferragina,308,961044,0.02
Anido,615,74629,0.23
Falgout,978,670454,0.55
Boy,208,72926,0.97
Miyakawa,939,70092,0.96
Mossack,202,564742,0.18
Ramsdell,617,139428,0.73
Gente,978,405836,0.47
Reese,601,171021,0.73
Skatulla,202,68241,0.63
VanHilst,707,895397,0.46
Ogurol,208,686714,0.67
Jockusch,701,486360,0.46
Nishizeki,701,860151,0.93
Talbott,479,77917,0.43
Baya,407,582174,0.74
Decugis,302,943322,0.48
Grohoski,603,843565,0.31
Okuhata,571,805575,0.47
Nogi,775,83641,0.03
Magenheimer,443,698600,0.88
Vural,312,512801,0.91
Esch,207,678273,0.20
Gurd,620,636603,0.15
Drakopoulos,505,49308,0.43
dAcierno,402,134894,0.69
Batz,319,648892,0.83
Cappello,314,930828,0.45
Kalkbrener,603,402456,0.08
Degtyarev,603,131256,0.48
Dolinsky,702,188934,0.71
Sussmann,252,319660,0.86
Krishna,308,697181,0.96
Ayari,813,616346,0.08
Trunk,210,227454,0.84
Horiguchi,208,942850,0.38
Meusel,860,308496,0.82
Carli,406,820420,0.73
Boughanem,212,618907,0.54
Yamashita,919,147259,0.20
Spray,860,116497,0.67
Delannoy,302,170218,0.02
Pollock,276,818657,0.48
Koitz,563,53969,0.45
Villani,225,451456,0.04
Bivins,405,934432,0.15
Greenaway,501,633194,0.24
Snedden,402,271539,0.87
Heberlein,720,856917,0.85
Simos,316,541641,0.11
Kaisler,308,878997,0.97
Diebold,573,228620,0.59
Hegenbarth,603,165859,0.70
Roodyn,208,968054,0.67
Tichkiewitch,202,989142,0.66
Fouquere,908,4772,0.78
Ratuski,850,844913,0.94
Graw,512,146580,0.87
Gilmore,330,995041,0.70
Koutny,302,609003,0.14
Kroeker,303,59582,0.09
Rall,781,33093,0.63
Alewine,401,613436,0.42
Farrel,240,800989,0.78
Sanada,402,98328,0.18
Heljanko,808,273944,0.02
Loulergue,434,103081,0.28
Schell,406,829703,0.36
Vakili,787,728929,0.66
Klerer,301,715100,0.15
Dileva,603,40053,0.87
Katiyar,702,945072,0.25
Houghland,563,444902,0.59
Gyenizse,802,129176,0.03
Roubiere,612,682983,0.03
Easwarakumar,207,279324,0.06
Gaborit,410,289379,0.41
Ramseyer,603,863645,0.11
Gotoda,503,57296,0.88
Pepe,501,249458,0.15
Anselstetter,307,239712,0.57
Laval,260,686020,0.89
Engberts,860,330868,0.38
Kahabka,203,961158,0.30
Missinai,571,222825,0.40
Gobioff,843,93372,0.28
Elliman,712,906139,0.70
Clough,304,938297,0.64
Sulack,603,32949,0.07
Weener,423,355395,0.98
Weistroffer,701,385279,0.75
Burgett,630,54981,0.33
Chickermane,508,635167,0.20
Moshell,808,504382,0.55
Kisuki,479,165146,0.11
Salmen,540,409757,0.17
Wavrik,207,31874,0.25
McMahon,971,45227,0.69
Sobieski,828,115730,0.49
Riguzzi,605,901945,0.22
Dreux,919,739963,0.71
Obtulowicz,603,243451,0.49
